Datetime,Close,strategy_curve,buy_hold_curve,position,strategy_portfolio_cad,buy_hold_portfolio_cad
2025-05-12 13:30:00+00:00,0.24500000476837158,1.0,0.790322589948695,0.0,100000.0,79032.2589948695
2025-05-12 17:30:00+00:00,0.25,1.0,0.8064516067008686,0.0,100000.0,80645.16067008686
2025-05-13 13:30:00+00:00,0.25,1.0,0.8064516067008686,0.0,100000.0,80645.16067008686
2025-05-13 17:30:00+00:00,0.23999999463558197,1.0,0.7741935251282597,0.0,100000.0,77419.35251282596
2025-05-14 13:30:00+00:00,0.23999999463558197,1.0,0.7741935251282597,0.0,100000.0,77419.35251282596
2025-05-14 17:30:00+00:00,0.24500000476837158,1.0,0.7903225899486949,0.0,100000.0,79032.25899486948
2025-05-15 13:30:00+00:00,0.25,1.0,0.8064516067008685,0.0,100000.0,80645.16067008684
2025-05-15 17:30:00+00:00,0.25,1.0,0.8064516067008685,0.0,100000.0,80645.16067008684
2025-05-16 13:30:00+00:00,0.23999999463558197,1.0,0.7741935251282596,0.0,100000.0,77419.35251282595
2025-05-16 17:30:00+00:00,0.24500000476837158,1.0,0.7903225899486948,0.0,100000.0,79032.25899486948
2025-05-20 13:30:00+00:00,0.24500000476837158,1.0,0.7903225899486948,0.0,100000.0,79032.25899486948
2025-05-20 17:30:00+00:00,0.25,1.0,0.8064516067008684,0.0,100000.0,80645.16067008683
2025-05-21 13:30:00+00:00,0.24500000476837158,1.0,0.7903225899486946,0.0,100000.0,79032.25899486947
2025-05-21 17:30:00+00:00,0.24500000476837158,1.0,0.7903225899486946,0.0,100000.0,79032.25899486947
2025-05-22 13:30:00+00:00,0.25,1.0,0.8064516067008682,0.0,100000.0,80645.16067008683
2025-05-22 17:30:00+00:00,0.25,1.0,0.8064516067008682,0.0,100000.0,80645.16067008683
2025-05-23 13:30:00+00:00,0.23999999463558197,1.0,0.7741935251282593,0.0,100000.0,77419.35251282594
2025-05-23 17:30:00+00:00,0.23999999463558197,1.0,0.7741935251282593,0.0,100000.0,77419.35251282594
2025-05-26 13:30:00+00:00,0.23499999940395355,1.0,0.7580645083760856,0.0,100000.0,75806.45083760856
2025-05-26 17:30:00+00:00,0.23000000417232513,1.0,0.741935491623912,0.0,100000.0,74193.54916239121
2025-05-27 13:30:00+00:00,0.23999999463558197,1.0,0.7741935251282593,0.0,100000.0,77419.35251282594
2025-05-27 17:30:00+00:00,0.24500000476837158,1.0,0.7903225899486945,0.0,100000.0,79032.25899486945
2025-05-28 13:30:00+00:00,0.24500000476837158,1.0,0.7903225899486945,0.0,100000.0,79032.25899486945
2025-05-28 17:30:00+00:00,0.23999999463558197,1.0,0.7741935251282592,0.0,100000.0,77419.35251282592
2025-05-29 13:30:00+00:00,0.24500000476837158,1.0,0.7903225899486944,0.0,100000.0,79032.25899486944
2025-05-29 17:30:00+00:00,0.24500000476837158,1.0,0.7903225899486944,0.0,100000.0,79032.25899486944
2025-05-30 13:30:00+00:00,0.24500000476837158,1.0,0.7903225899486944,0.0,100000.0,79032.25899486944
2025-05-30 17:30:00+00:00,0.23499999940395355,1.0,0.7580645083760856,0.0,100000.0,75806.45083760856
2025-06-02 13:30:00+00:00,0.25,1.0,0.8064516067008681,0.0,100000.0,80645.16067008681
2025-06-02 17:30:00+00:00,0.25,1.0,0.8064516067008681,0.0,100000.0,80645.16067008681
2025-06-03 13:30:00+00:00,0.2549999952316284,1.0,0.8225806234530418,0.0,100000.0,82258.06234530418
2025-06-03 17:30:00+00:00,0.25999999046325684,1.0,0.8387096402052154,0.0,100000.0,83870.96402052154
2025-06-04 13:30:00+00:00,0.24500000476837158,0.9423077452112251,0.7903225899486944,1.0,94230.77452112251,79032.25899486944
2025-06-04 17:30:00+00:00,0.24500000476837158,0.9423077452112251,0.7903225899486944,1.0,94230.77452112251,79032.25899486944
2025-06-05 13:30:00+00:00,0.22499999403953552,0.8653846242018708,0.7258064268034766,1.0,86538.46242018708,72580.64268034766
2025-06-05 17:30:00+00:00,0.23000000417232513,0.8653846242018708,0.7419354916239118,0.0,86538.46242018708,74193.54916239118
2025-06-06 13:30:00+00:00,0.22499999403953552,0.8653846242018708,0.7258064268034766,0.0,86538.46242018708,72580.64268034766
2025-06-06 17:30:00+00:00,0.22499999403953552,0.8653846242018708,0.7258064268034766,-1.0,86538.46242018708,72580.64268034766
2025-06-09 13:30:00+00:00,0.22499999403953552,0.8653846242018708,0.7258064268034766,-1.0,86538.46242018708,72580.64268034766
2025-06-09 17:30:00+00:00,0.22499999403953552,0.8653846242018708,0.7258064268034766,-1.0,86538.46242018708,72580.64268034766
2025-06-10 13:30:00+00:00,0.2199999988079071,0.884615375798129,0.709677410051303,-1.0,88461.5375798129,70967.7410051303
2025-06-10 17:30:00+00:00,0.2199999988079071,0.884615375798129,0.709677410051303,-1.0,88461.5375798129,70967.7410051303
2025-06-11 13:30:00+00:00,0.20999999344348907,0.924825187395228,0.6774193284786941,-1.0,92482.5187395228,67741.93284786941
2025-06-11 17:30:00+00:00,0.2199999988079071,0.8807858677578687,0.7096774100513029,-1.0,88078.58677578687,70967.74100513029
2025-06-12 13:30:00+00:00,0.22499999403953552,0.8607680261090589,0.7258064268034765,-1.0,86076.80261090588,72580.64268034765
2025-06-12 17:30:00+00:00,0.23000000417232513,0.8416398084799938,0.7419354916239117,-1.0,84163.98084799938,74193.54916239117
2025-06-13 13:30:00+00:00,0.23000000417232513,0.8416398084799938,0.7419354916239117,-1.0,84163.98084799938,74193.54916239117
2025-06-13 17:30:00+00:00,0.22499999403953552,0.8599363628026891,0.7258064268034765,-1.0,85993.63628026891,72580.64268034765
2025-06-16 13:30:00+00:00,0.2199999988079071,0.8790460420356664,0.7096774100513029,-1.0,87904.60420356663,70967.74100513029
2025-06-16 17:30:00+00:00,0.22499999403953552,0.8590677418430476,0.7258064268034765,-1.0,85906.77418430476,72580.64268034765
2025-06-17 13:30:00+00:00,0.22499999403953552,0.8590677418430476,0.7258064268034765,-1.0,85906.77418430476,72580.64268034765
2025-06-17 17:30:00+00:00,0.2199999988079071,0.8781581184059298,0.7096774100513029,-1.0,87815.81184059299,70967.74100513029
2025-06-18 13:30:00+00:00,0.2199999988079071,0.8781581184059298,0.7096774100513029,-1.0,87815.81184059299,70967.74100513029
2025-06-18 17:30:00+00:00,0.2150000035762787,0.8981162385351905,0.6935483932991293,-1.0,89811.62385351905,69354.83932991294
2025-06-19 13:30:00+00:00,0.20499999821186066,0.9398891085530111,0.6612903117265204,-1.0,93988.91085530112,66129.03117265204
2025-06-19 17:30:00+00:00,0.20499999821186066,0.9398891085530111,0.6612903117265204,-1.0,93988.91085530112,66129.03117265204
2025-06-20 13:30:00+00:00,0.20999999344348907,0.9169650056163475,0.6774193284786941,-1.0,91696.50056163475,67741.93284786941
2025-06-20 17:30:00+00:00,0.20999999344348907,0.9169650056163475,0.6774193284786941,-1.0,91696.50056163475,67741.93284786941
2025-06-23 13:30:00+00:00,0.2150000035762787,0.8951324605561544,0.6935483932991294,-1.0,89513.24605561544,69354.83932991294
2025-06-23 17:30:00+00:00,0.2199999988079071,0.8743154467886701,0.709677410051303,-1.0,87431.54467886701,70967.7410051303
2025-06-24 13:30:00+00:00,0.2150000035762787,0.8941862335548985,0.6935483932991294,-1.0,89418.62335548985,69354.83932991294
2025-06-24 17:30:00+00:00,0.2150000035762787,0.8941862335548985,0.6935483932991294,-1.0,89418.62335548985,69354.83932991294
2025-06-25 13:30:00+00:00,0.20999999344348907,0.9149813040386495,0.6774193284786942,-1.0,91498.13040386495,67741.93284786942
2025-06-25 17:30:00+00:00,0.20999999344348907,0.9149813040386495,0.6774193284786942,-1.0,91498.13040386495,67741.93284786942
2025-06-26 13:30:00+00:00,0.2150000035762787,0.8931959900655926,0.6935483932991295,-1.0,89319.59900655926,69354.83932991295
2025-06-26 17:30:00+00:00,0.2199999988079071,0.8724240104518661,0.7096774100513031,-1.0,87242.40104518662,70967.74100513032
2025-06-27 13:30:00+00:00,0.2150000035762787,0.8922518100693845,0.6935483932991295,-1.0,89225.18100693845,69354.83932991295
2025-06-27 17:30:00+00:00,0.2150000035762787,0.8922518100693845,0.6935483932991295,-1.0,89225.18100693845,69354.83932991295
2025-06-30 13:30:00+00:00,0.2199999988079071,0.8715017881086827,0.7096774100513031,-1.0,87150.17881086827,70967.74100513032
2025-06-30 17:30:00+00:00,0.2199999988079071,0.8715017881086827,0.7096774100513031,0.0,87150.17881086827,70967.74100513032
2025-07-02 13:30:00+00:00,0.2199999988079071,0.8715017881086827,0.7096774100513031,0.0,87150.17881086827,70967.74100513032
2025-07-02 17:30:00+00:00,0.2199999988079071,0.8715017881086827,0.7096774100513031,0.0,87150.17881086827,70967.74100513032
2025-07-03 13:30:00+00:00,0.2199999988079071,0.8715017881086827,0.7096774100513031,0.0,87150.17881086827,70967.74100513032
2025-07-03 17:30:00+00:00,0.22499999403953552,0.8715017881086827,0.7258064268034767,0.0,87150.17881086827,72580.64268034768
2025-07-04 13:30:00+00:00,0.2199999988079071,0.8715017881086827,0.709677410051303,0.0,87150.17881086827,70967.7410051303
2025-07-04 17:30:00+00:00,0.22499999403953552,0.8715017881086827,0.7258064268034766,0.0,87150.17881086827,72580.64268034766
2025-07-07 13:30:00+00:00,0.23000000417232513,0.8715017881086827,0.7419354916239118,0.0,87150.17881086827,74193.54916239118
2025-07-07 17:30:00+00:00,0.23999999463558197,0.8715017881086827,0.7741935251282591,0.0,87150.17881086827,77419.3525128259
2025-07-08 13:30:00+00:00,0.25,0.9078143829044438,0.806451606700868,1.0,90781.43829044438,80645.1606700868
2025-07-08 17:30:00+00:00,0.25,0.9078143829044438,0.806451606700868,1.0,90781.43829044438,80645.1606700868
2025-07-09 13:30:00+00:00,0.23000000417232513,0.8351892474228754,0.7419354916239118,1.0,83518.92474228753,74193.54916239118
2025-07-09 17:30:00+00:00,0.23499999940395355,0.853345517765779,0.7580645083760855,1.0,85334.55177657791,75806.45083760856
2025-07-10 13:30:00+00:00,0.23749999701976776,0.8624236529372309,0.7661290167521724,1.0,86242.3652937231,76612.90167521723
2025-07-10 17:30:00+00:00,0.22499999403953552,0.817032922970018,0.7258064268034767,1.0,81703.2922970018,72580.64268034768
2025-07-11 13:30:00+00:00,0.23999999463558197,0.8715017881086826,0.7741935251282592,1.0,87150.17881086827,77419.35251282592
2025-07-11 17:30:00+00:00,0.23999999463558197,0.8715017881086826,0.7741935251282592,1.0,87150.17881086827,77419.35251282592
2025-07-14 13:30:00+00:00,0.23499999940395355,0.8533455177657789,0.7580645083760855,1.0,85334.5517765779,75806.45083760856
2025-07-14 17:30:00+00:00,0.23499999940395355,0.8533455177657789,0.7580645083760855,1.0,85334.5517765779,75806.45083760856
2025-07-15 13:30:00+00:00,0.24500000476837158,0.88965811256154,0.7903225899486944,1.0,88965.811256154,79032.25899486944
2025-07-15 17:30:00+00:00,0.25,0.9078143829044436,0.806451606700868,1.0,90781.43829044436,80645.1606700868
2025-07-16 13:30:00+00:00,0.23999999463558197,0.8715017881086825,0.7741935251282591,1.0,87150.17881086825,77419.3525128259
2025-07-16 17:30:00+00:00,0.2750000059604645,0.9985958428388695,0.8870967865982594,1.0,99859.58428388694,88709.67865982594
2025-07-17 13:30:00+00:00,0.30000001192092896,1.0893773027732954,0.9677419664956508,1.0,108937.73027732954,96774.19664956508
2025-07-17 17:30:00+00:00,0.29499998688697815,1.0712209242104842,0.9516128536069541,1.0,107122.09242104842,95161.28536069542
2025-07-18 13:30:00+00:00,0.3499999940395355,1.2709401144222396,1.1290322301539106,1.0,127094.01144222397,112903.22301539106
2025-07-18 17:30:00+00:00,0.3499999940395355,1.2709401144222396,1.1290322301539106,1.0,127094.01144222397,112903.22301539106
2025-07-21 13:30:00+00:00,0.47999998927116394,1.7430035762173652,1.5483870502565185,1.0,174300.35762173653,154838.70502565184
2025-07-21 17:30:00+00:00,0.49000000953674316,1.7793162251230803,1.5806451798973888,1.0,177931.62251230804,158064.51798973887
2025-07-22 13:30:00+00:00,0.4950000047683716,1.7974724954659838,1.5967741966495623,1.0,179747.24954659838,159677.41966495622
2025-07-22 17:30:00+00:00,0.5899999737739563,2.1424418484209684,1.903225707213908,1.0,214244.18484209685,190322.5707213908
2025-07-23 13:30:00+00:00,0.5699999928474426,2.0698167670493537,1.8387096402052134,1.0,206981.67670493538,183870.96402052135
2025-07-23 17:30:00+00:00,0.5,1.8156287658088874,1.612903213401736,1.0,181562.87658088875,161290.3213401736
2025-07-24 13:30:00+00:00,0.5600000023841858,2.0335042263635463,1.8064516067008662,1.0,203350.42263635463,180645.16067008663
2025-07-24 17:30:00+00:00,0.6000000238418579,2.1787546055465907,1.9354839329913018,1.0,217875.46055465908,193548.39329913017
2025-07-25 13:30:00+00:00,0.5899999737739563,2.1424418484209684,1.9032257072139085,1.0,214244.18484209685,190322.57072139086
2025-07-25 17:30:00+00:00,0.5799999833106995,2.106129307735161,1.870967673709561,1.0,210612.9307735161,187096.7673709561
2025-07-28 13:30:00+00:00,0.7400000095367432,2.6871306080275237,2.387096786598257,1.0,268713.0608027524,238709.67865982567
2025-07-28 17:30:00+00:00,0.8500000238418579,3.086568988451034,2.7419355396921694,1.0,308656.8988451034,274193.55396921694
2025-07-29 13:30:00+00:00,0.9300000071525574,3.3770695303773075,2.9999999999999942,1.0,337706.95303773077,299999.9999999994
2025-07-29 17:30:00+00:00,0.9900000095367432,3.5949449909319666,3.1935483932991247,1.0,359494.49909319665,319354.83932991244
2025-07-30 13:30:00+00:00,1.399999976158142,5.083760457688958,4.5161289206156425,1.0,508376.04576889577,451612.89206156426
2025-07-30 17:30:00+00:00,1.3799999952316284,5.011135376317343,4.451612853606948,1.0,501113.5376317343,445161.28536069475
2025-07-31 13:30:00+00:00,1.25,4.539071914522218,4.03225803350434,1.0,453907.19145222177,403225.80335043406
2025-07-31 17:30:00+00:00,1.1200000047683716,4.067008452727093,3.6129032134017325,1.0,406700.84527270927,361290.32134017325
2025-08-01 13:30:00+00:00,1.2100000381469727,4.393821751778989,3.9032258994869506,1.0,439382.1751778989,390322.58994869504
2025-08-01 17:30:00+00:00,1.25,4.539071914522218,4.032258033504339,1.0,453907.19145222177,403225.80335043394
2025-08-05 13:30:00+00:00,1.4600000381469727,5.301636134683433,4.709677506187818,1.0,530163.6134683433,470967.7506187818
2025-08-05 17:30:00+00:00,1.4900000095367432,5.410573756740855,4.80645160670086,1.0,541057.3756740855,480645.16067008604
2025-08-06 13:30:00+00:00,1.399999976158142,5.083760457688959,4.516128920615642,1.0,508376.0457688959,451612.89206156414
2025-08-06 17:30:00+00:00,1.3899999856948853,5.047447917003152,4.483870887111294,1.0,504744.79170031514,448387.08871112944
2025-08-07 13:30:00+00:00,1.2599999904632568,4.5753844552080265,4.064516067008687,1.0,457538.44552080263,406451.6067008687
2025-08-07 17:30:00+00:00,1.25,4.539071914522219,4.032258033504339,1.0,453907.1914522219,403225.80335043394
2025-08-08 13:30:00+00:00,1.2899999618530273,4.684322077265447,4.161290167521728,1.0,468432.2077265447,416129.01675217284
2025-08-08 17:30:00+00:00,1.340000033378601,4.865885213574114,4.322580719589557,1.0,486588.52135741146,432258.0719589557
2025-08-11 13:30:00+00:00,1.5199999809265137,5.519511378798277,4.903225707213902,1.0,551951.1378798276,490322.57072139013
2025-08-11 17:30:00+00:00,1.7400000095367432,6.3183881396452986,5.612903213401728,1.0,631838.8139645299,561290.3213401728
2025-08-12 13:30:00+00:00,2.2899999618530273,8.315579608883223,7.3870965943252,1.0,831557.9608883222,738709.65943252
2025-08-12 17:30:00+00:00,2.1600000858306885,7.843516579967727,6.967742158768685,1.0,784351.6579967728,696774.2158768685
2025-08-13 13:30:00+00:00,1.940000057220459,7.044639819120706,6.258064652580859,1.0,704463.9819120705,625806.4652580859
2025-08-13 17:30:00+00:00,2.0899999141693115,7.5893279294078155,6.741935155146069,1.0,758932.7929407816,674193.515514607
2025-08-14 13:30:00+00:00,2.759999990463257,10.022270752634688,8.903225707213894,1.0,1002227.0752634688,890322.5707213894
2025-08-14 17:30:00+00:00,2.8399999141693115,10.312771078121147,9.161289975248673,1.0,1031277.1078121146,916128.9975248673
2025-08-15 13:30:00+00:00,2.9100000858306885,10.56695972868106,9.38709697887129,1.0,1056695.9728681059,938709.6978871289
2025-08-15 17:30:00+00:00,2.950000047683716,10.712209891424287,9.516129112888677,1.0,1071220.9891424286,951612.9112888677
2025-08-18 13:30:00+00:00,3.640000104904175,13.217777796022773,11.741935731965196,1.0,1321777.7796022773,1174193.5731965196
2025-08-18 17:30:00+00:00,2.430000066757202,8.823956044243785,7.838709832478246,1.0,882395.6044243785,783870.9832478246
2025-08-19 13:30:00+00:00,1.5499999523162842,5.6284490008556975,4.999999807726943,1.0,562844.9000855697,499999.9807726943
2025-08-19 17:30:00+00:00,1.850000023841858,5.6284490008556975,5.96774196649564,0.0,562844.9000855697,596774.196649564
2025-08-20 13:30:00+00:00,1.4900000095367432,5.6284490008556975,4.806451606700859,0.0,562844.9000855697,480645.1606700859
2025-08-20 17:30:00+00:00,1.75,5.6284490008556975,5.645161246906074,0.0,562844.9000855697,564516.1246906074
2025-08-21 13:30:00+00:00,1.9700000286102295,5.6284490008556975,6.3548387530939,0.0,562844.9000855697,635483.87530939
2025-08-21 17:30:00+00:00,1.9199999570846558,5.6284490008556975,6.193548201026071,0.0,562844.9000855697,619354.8201026071
2025-08-22 13:30:00+00:00,1.9800000190734863,5.6284490008556975,6.3870967865982475,0.0,562844.9000855697,638709.6786598248
2025-08-22 17:30:00+00:00,1.899999976158142,5.6284490008556975,6.129032134017376,0.0,562844.9000855697,612903.2134017376
2025-08-25 13:30:00+00:00,1.649999976158142,5.6284490008556975,5.322580527316509,0.0,562844.9000855697,532258.0527316509
2025-08-25 17:30:00+00:00,1.5700000524520874,5.6284490008556975,5.0645162592817305,0.0,562844.9000855697,506451.6259281731
2025-08-26 13:30:00+00:00,1.7999999523162842,5.6284490008556975,5.806451414427812,0.0,562844.9000855697,580645.1414427812
2025-08-26 17:30:00+00:00,1.7999999523162842,5.6284490008556975,5.806451414427812,0.0,562844.9000855697,580645.1414427812
2025-08-27 13:30:00+00:00,1.850000023841858,5.6284490008556975,5.967741966495641,0.0,562844.9000855697,596774.1966495641
2025-08-27 17:30:00+00:00,1.8799999952316284,5.6284490008556975,6.064516067008683,0.0,562844.9000855697,606451.6067008683
2025-08-28 13:30:00+00:00,2.069999933242798,5.6284490008556975,6.677419088137375,0.0,562844.9000855697,667741.9088137376
2025-08-28 17:30:00+00:00,2.109999895095825,5.6284490008556975,6.806451222154764,0.0,562844.9000855697,680645.1222154764
2025-08-29 13:30:00+00:00,2.0899999141693115,5.6284490008556975,6.74193515514607,0.0,562844.9000855697,674193.515514607
2025-08-29 17:30:00+00:00,2.1600000858306885,5.6284490008556975,6.967742158768686,0.0,562844.9000855697,696774.2158768686
