Datetime,Close,strategy_curve,buy_hold_curve,position,strategy_portfolio_cad,buy_hold_portfolio_cad
2025-03-14 13:30:00+00:00,1.6100000143051147,1.0,1.0,0.0,100000.0,100000.0
2025-03-14 17:30:00+00:00,1.6299999952316284,1.0,1.0124223482911867,0.0,100000.0,101242.23482911866
2025-03-17 13:30:00+00:00,1.6799999475479126,1.0,1.0434782190191534,0.0,100000.0,104347.82190191533
2025-03-17 17:30:00+00:00,1.6699999570846558,1.0,1.03726704487356,0.0,100000.0,103726.704487356
2025-03-18 13:30:00+00:00,1.6799999475479126,1.0,1.0434782190191532,0.0,100000.0,104347.82190191532
2025-03-18 17:30:00+00:00,1.7000000476837158,1.0,1.0559006413533762,0.0,100000.0,105590.06413533763
2025-03-19 13:30:00+00:00,1.7699999809265137,1.0,1.0993788603725296,0.0,100000.0,109937.88603725296
2025-03-19 17:30:00+00:00,1.7699999809265137,1.0,1.0993788603725296,0.0,100000.0,109937.88603725296
2025-03-20 13:30:00+00:00,1.7400000095367432,1.0,1.0807453379357497,0.0,100000.0,108074.53379357497
2025-03-20 17:30:00+00:00,1.7899999618530273,1.0,1.1118012086637163,0.0,100000.0,111180.12086637164
2025-03-21 13:30:00+00:00,1.8300000429153442,1.0,1.136645979289126,0.0,100000.0,113664.5979289126
2025-03-21 17:30:00+00:00,1.8200000524520874,1.0,1.1304348051435327,0.0,100000.0,113043.48051435327
2025-03-24 13:30:00+00:00,1.7999999523162842,1.0,1.1180123828093096,0.0,100000.0,111801.23828093096
2025-03-24 17:30:00+00:00,1.7999999523162842,1.0,1.1180123828093096,0.0,100000.0,111801.23828093096
2025-03-25 13:30:00+00:00,1.840000033378601,1.0,1.1428571534347192,0.0,100000.0,114285.71534347192
2025-03-25 17:30:00+00:00,1.840000033378601,1.0,1.1428571534347192,0.0,100000.0,114285.71534347192
2025-03-26 13:30:00+00:00,1.7699999809265137,1.0,1.0993788603725294,0.0,100000.0,109937.88603725295
2025-03-27 13:30:00+00:00,1.7799999713897705,1.0,1.1055900345181227,0.0,100000.0,110559.00345181227
2025-03-27 17:30:00+00:00,1.7999999523162842,1.0,1.1180123828093094,0.0,100000.0,111801.23828093093
2025-03-28 13:30:00+00:00,1.75,1.0,1.0869565120813427,0.0,100000.0,108695.65120813427
2025-03-28 17:30:00+00:00,1.7400000095367432,1.0,1.0807453379357495,0.0,100000.0,108074.53379357494
2025-03-31 13:30:00+00:00,1.6699999570846558,1.0,1.0372670448735597,0.0,100000.0,103726.70448735596
2025-03-31 17:30:00+00:00,1.6799999475479126,1.0,1.043478219019153,0.0,100000.0,104347.82190191529
2025-04-01 13:30:00+00:00,1.6699999570846558,1.0,1.0372670448735597,0.0,100000.0,103726.70448735596
2025-04-01 17:30:00+00:00,1.6399999856948853,1.0,1.0186335224367797,0.0,100000.0,101863.35224367797
2025-04-02 13:30:00+00:00,1.7100000381469727,1.0,1.0621118154989695,0.0,100000.0,106211.18154989695
2025-04-02 17:30:00+00:00,1.7000000476837158,1.0,1.055900641353376,0.0,100000.0,105590.0641353376
2025-04-03 13:30:00+00:00,1.6699999570846558,1.0,1.0372670448735597,0.0,100000.0,103726.70448735596
2025-04-03 17:30:00+00:00,1.6299999952316284,1.0,1.0124223482911863,0.0,100000.0,101242.23482911862
2025-04-04 13:30:00+00:00,1.5800000429153442,1.0,0.9813664775632196,0.0,100000.0,98136.64775632197
2025-04-04 17:30:00+00:00,1.5700000524520874,1.0,0.9751553034176262,0.0,100000.0,97515.53034176263
2025-04-07 13:30:00+00:00,1.5099999904632568,1.0,0.93788818450103,0.0,100000.0,93788.81845010299
2025-04-07 17:30:00+00:00,1.5,1.0,0.9316770103554366,0.0,100000.0,93167.70103554367
2025-04-08 13:30:00+00:00,1.5099999904632568,1.0,0.93788818450103,0.0,100000.0,93788.81845010299
2025-04-08 17:30:00+00:00,1.4800000190734863,1.0,0.9192546620642499,0.0,100000.0,91925.46620642499
2025-04-09 13:30:00+00:00,1.5499999523162842,1.0,0.9627328810834032,0.0,100000.0,96273.28810834032
2025-04-09 17:30:00+00:00,1.690000057220459,1.0,1.0496894672077826,0.0,100000.0,104968.94672077826
2025-04-10 13:30:00+00:00,1.559999942779541,1.0,0.9689440552289965,0.0,100000.0,96894.40552289966
2025-04-10 17:30:00+00:00,1.600000023841858,1.0,0.9937888258544062,0.0,100000.0,99378.88258544062
2025-04-11 13:30:00+00:00,1.6299999952316284,1.0,1.0124223482911863,0.0,100000.0,101242.23482911862
2025-04-11 17:30:00+00:00,1.6299999952316284,1.0,1.0124223482911863,0.0,100000.0,101242.23482911862
2025-04-14 13:30:00+00:00,1.690000057220459,1.0,1.0496894672077826,0.0,100000.0,104968.94672077826
2025-04-14 17:30:00+00:00,1.7300000190734863,1.0,1.0745341637901558,0.0,100000.0,107453.41637901557
2025-04-15 13:30:00+00:00,1.6699999570846558,1.0,1.0372670448735595,0.0,100000.0,103726.70448735595
2025-04-15 17:30:00+00:00,1.6799999475479126,1.0,1.0434782190191527,0.0,100000.0,104347.82190191527
2025-04-16 13:30:00+00:00,1.6799999475479126,1.0,1.0434782190191527,0.0,100000.0,104347.82190191527
2025-04-16 17:30:00+00:00,1.6299999952316284,1.0,1.012422348291186,0.0,100000.0,101242.2348291186
2025-04-17 13:30:00+00:00,1.6699999570846558,1.0,1.0372670448735595,0.0,100000.0,103726.70448735595
2025-04-17 17:30:00+00:00,1.649999976158142,1.0,1.0248446965823728,0.0,100000.0,102484.46965823727
2025-04-21 13:30:00+00:00,1.600000023841858,1.0,0.993788825854406,0.0,100000.0,99378.8825854406
2025-04-21 17:30:00+00:00,1.600000023841858,1.0,0.993788825854406,0.0,100000.0,99378.8825854406
2025-04-22 13:30:00+00:00,1.6299999952316284,1.0,1.012422348291186,0.0,100000.0,101242.2348291186
2025-04-22 17:30:00+00:00,1.6100000143051147,1.0,0.9999999999999993,0.0,100000.0,99999.99999999993
2025-04-23 13:30:00+00:00,1.600000023841858,1.0,0.993788825854406,0.0,100000.0,99378.8825854406
2025-04-23 17:30:00+00:00,1.6200000047683716,1.0,1.0062111741455926,0.0,100000.0,100621.11741455925
2025-04-24 13:30:00+00:00,1.7400000095367432,1.0,1.080745337935749,0.0,100000.0,108074.5337935749
2025-04-24 17:30:00+00:00,1.7400000095367432,1.0,1.080745337935749,0.0,100000.0,108074.5337935749
2025-04-25 13:30:00+00:00,1.7699999809265137,1.0,1.099378860372529,0.0,100000.0,109937.8860372529
2025-04-25 17:30:00+00:00,1.7799999713897705,1.0,1.1055900345181222,0.0,100000.0,110559.00345181223
2025-04-28 13:30:00+00:00,1.7300000190734863,1.0,1.0745341637901555,0.0,100000.0,107453.41637901556
2025-04-28 17:30:00+00:00,1.7400000095367432,1.0,1.0807453379357488,0.0,100000.0,108074.53379357488
2025-04-29 13:30:00+00:00,1.7999999523162842,1.0,1.1180123828093087,0.0,100000.0,111801.23828093088
2025-04-29 17:30:00+00:00,1.809999942779541,1.0,1.1242235569549022,0.0,100000.0,112422.35569549022
2025-04-30 13:30:00+00:00,1.7699999809265137,1.0,1.099378860372529,0.0,100000.0,109937.8860372529
2025-04-30 17:30:00+00:00,1.7799999713897705,1.0,1.1055900345181222,0.0,100000.0,110559.00345181223
2025-05-01 13:30:00+00:00,1.7699999809265137,1.0,1.0993788603725287,0.0,100000.0,109937.88603725287
2025-05-01 17:30:00+00:00,1.7799999713897705,1.0,1.105590034518122,0.0,100000.0,110559.0034518122
2025-05-02 13:30:00+00:00,1.7899999618530273,1.0,1.1118012086637152,0.0,100000.0,111180.12086637152
2025-05-02 17:30:00+00:00,1.7899999618530273,1.0,1.1118012086637152,0.0,100000.0,111180.12086637152
2025-05-05 13:30:00+00:00,1.75,1.0,1.0869565120813418,0.0,100000.0,108695.65120813418
2025-05-05 17:30:00+00:00,1.7400000095367432,1.0,1.0807453379357486,0.0,100000.0,108074.53379357485
2025-05-06 13:30:00+00:00,1.7100000381469727,1.0,1.0621118154989686,0.0,100000.0,106211.18154989686
2025-05-06 17:30:00+00:00,1.7000000476837158,1.0,1.0559006413533751,0.0,100000.0,105590.06413533751
2025-05-07 13:30:00+00:00,1.7000000476837158,1.0,1.0559006413533751,0.0,100000.0,105590.06413533751
2025-05-07 17:30:00+00:00,1.690000057220459,1.0,1.0496894672077817,0.0,100000.0,104968.94672077817
2025-05-08 13:30:00+00:00,1.649999976158142,1.0,1.024844696582372,0.0,100000.0,102484.46965823721
2025-05-08 17:30:00+00:00,1.7000000476837158,1.0,1.0559006413533751,0.0,100000.0,105590.06413533751
2025-05-09 13:30:00+00:00,1.649999976158142,1.0,1.024844696582372,0.0,100000.0,102484.46965823721
2025-05-09 17:30:00+00:00,1.649999976158142,1.0,1.024844696582372,0.0,100000.0,102484.46965823721
2025-05-12 13:30:00+00:00,1.659999966621399,1.0,1.0310558707279653,0.0,100000.0,103105.58707279654
2025-05-12 17:30:00+00:00,1.659999966621399,1.0,1.0310558707279653,0.0,100000.0,103105.58707279654
2025-05-13 13:30:00+00:00,1.7000000476837158,1.0,1.0559006413533751,0.0,100000.0,105590.06413533751
2025-05-13 17:30:00+00:00,1.690000057220459,1.0,1.0496894672077817,0.0,100000.0,104968.94672077817
2025-05-14 13:30:00+00:00,1.690000057220459,1.0,1.0496894672077817,0.0,100000.0,104968.94672077817
2025-05-14 17:30:00+00:00,1.690000057220459,1.0,1.0496894672077817,0.0,100000.0,104968.94672077817
2025-05-15 13:30:00+00:00,1.7799999713897705,1.0,1.1055900345181218,0.0,100000.0,110559.00345181218
2025-05-15 17:30:00+00:00,1.7699999809265137,1.0,1.0993788603725283,0.0,100000.0,109937.88603725283
2025-05-16 13:30:00+00:00,1.7400000095367432,1.0,1.0807453379357483,0.0,100000.0,108074.53379357484
2025-05-16 17:30:00+00:00,1.7400000095367432,1.0,1.0807453379357483,0.0,100000.0,108074.53379357484
2025-05-19 13:30:00+00:00,1.7799999713897705,1.0,1.1055900345181215,0.0,100000.0,110559.00345181215
2025-05-19 17:30:00+00:00,1.7699999809265137,1.0,1.099378860372528,0.0,100000.0,109937.88603725281
2025-05-20 13:30:00+00:00,1.7200000286102295,1.0,1.0683229896445614,0.0,100000.0,106832.29896445615
2025-05-20 17:30:00+00:00,1.7400000095367432,1.0,1.0807453379357481,0.0,100000.0,108074.53379357481
2025-05-21 13:30:00+00:00,1.7899999618530273,1.0,1.1118012086637148,0.0,100000.0,111180.12086637148
2025-05-21 17:30:00+00:00,1.7799999713897705,1.0,1.1055900345181215,0.0,100000.0,110559.00345181215
2025-05-22 13:30:00+00:00,1.7899999618530273,1.0,1.1118012086637148,0.0,100000.0,111180.12086637148
2025-05-22 17:30:00+00:00,1.7899999618530273,1.0,1.1118012086637148,0.0,100000.0,111180.12086637148
2025-05-23 13:30:00+00:00,1.7799999713897705,1.0,1.1055900345181215,0.0,100000.0,110559.00345181215
2025-05-23 17:30:00+00:00,1.7799999713897705,1.0,1.1055900345181215,0.0,100000.0,110559.00345181215
2025-05-27 13:30:00+00:00,1.8300000429153442,1.0,1.1366459792891244,0.0,100000.0,113664.59792891244
2025-05-27 17:30:00+00:00,1.8200000524520874,1.0,1.1304348051435311,0.0,100000.0,113043.48051435311
2025-05-28 13:30:00+00:00,1.8300000429153442,1.0,1.1366459792891244,0.0,100000.0,113664.59792891244
2025-05-28 17:30:00+00:00,1.8569999933242798,1.0,1.1534161346736191,0.0,100000.0,115341.61346736191
2025-05-29 13:30:00+00:00,1.8300000429153442,0.9854604466849771,1.1366459792891244,1.0,98546.0446684977,113664.59792891244
2025-05-29 17:30:00+00:00,1.7400000095367432,0.9369951619773079,1.0807453379357481,1.0,93699.51619773079,108074.53379357481
2025-05-30 13:30:00+00:00,1.719499945640564,0.9369951619773079,1.0680123791071563,0.0,93699.51619773079,106801.23791071563
2025-05-30 17:30:00+00:00,1.7599999904632568,0.9369951619773079,1.0931676862269348,0.0,93699.51619773079,109316.76862269349
2025-06-02 13:30:00+00:00,1.7389999628067017,0.9369951619773079,1.0801241909039743,0.0,93699.51619773079,108012.41909039742
2025-06-02 17:30:00+00:00,1.7589999437332153,0.9369951619773079,1.092546539195161,0.0,93699.51619773079,109254.6539195161
2025-06-03 13:30:00+00:00,1.7719999551773071,0.9369951619773079,1.1006210803930396,0.0,93699.51619773079,110062.10803930396
2025-06-03 17:30:00+00:00,1.7755000591278076,0.9369951619773079,1.10279505798273,0.0,93699.51619773079,110279.50579827299
2025-06-04 13:30:00+00:00,1.8600000143051147,0.9369951619773079,1.1552795017259045,0.0,93699.51619773079,115527.95017259046
2025-06-04 17:30:00+00:00,1.8279999494552612,0.9369951619773079,1.1354036852255769,0.0,93699.51619773079,113540.36852255769
2025-06-05 13:30:00+00:00,1.840000033378601,0.9369951619773079,1.1428571534347178,0.0,93699.51619773079,114285.71534347178
2025-06-05 17:30:00+00:00,1.8200000524520874,0.9369951619773079,1.1304348051435311,0.0,93699.51619773079,113043.48051435311
2025-06-06 13:30:00+00:00,1.9735000133514404,0.9369951619773079,1.2257763949171214,0.0,93699.51619773079,122577.63949171214
2025-06-06 17:30:00+00:00,2.0799999237060547,0.9875600974108907,1.2919254069719939,1.0,98756.00974108907,129192.5406971994
2025-06-09 13:30:00+00:00,2.0199999809265137,0.9590728130313625,1.254658362098434,1.0,95907.28130313625,125465.8362098434
2025-06-09 17:30:00+00:00,2.0299999713897705,0.9638206937612838,1.2608695362440272,1.0,96382.06937612838,126086.95362440273
2025-06-10 13:30:00+00:00,2.049999952316284,0.9733164552211265,1.273291884535214,1.0,97331.64552211265,127329.18845352139
